"CALC_CONTEXT_SYSREF_ATTR";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_CONTEXT_ATTRIBUTE";"";"upper(defined_by) = 'SYSTEM REF. VALUES'";
"CALC_DAY_DEF_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_DAY_DEF_LOG'";
"CALC_DAY_PROD_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_DAY_PROD_LOG'";
"CALC_DB_OBJECT_TYPE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_OBJECT_TYPE";"";"CALC_OBJ_TYPE_CATEGORY = 'DB'";
"CALC_DISP_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_DISP_LOG'";
"CALC_EQUATION";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"CALC_EQUATION";"";"";
"CALC_FCST_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_FCST_LOG'";
"CALC_GLOBAL_ATTRIBUTE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"V_CALC_GLOBAL_ATTRIBUTE";"";"";
"CALC_LIBRARY";"OBJECT";"EC_FRMW";"VERSIONED";"";"TABLE";"CALC_LIBRARY";"CALC_LIBRARY_VERSION";"";
"CALC_LOG_LEVEL_MERGED";"DATA";"EC_FRMW";"NONE";"";"TABLE";"V_CALC_LOG_LEVEL_MERGED";"";"";
"CALC_LOG_PRFL_PARAM_OVRD";"DATA";"EC_FRMW";"NONE";"CALCULATION";"TABLE";"CALC_LOG_PRFL_PARAM_OVRD";"";"";
"CALC_LOG_PROFILE";"DATA";"EC_FRMW";"NONE";"";"TABLE";"CALC_LOG_PROFILE";"";"";
"CALC_LOG_PROFILE_OVRD";"DATA";"EC_FRMW";"NONE";"CALCULATION";"TABLE";"CALC_LOG_PROFILE_OVRD";"";"";
"CALC_LOG_PROFILE_PARAM";"DATA";"EC_FRMW";"NONE";"";"TABLE";"CALC_LOG_PROFILE_PARAM";"";"";
"CALC_MTH_PROD_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME='CALC_MTH_PROD_LOG'";
"CALC_OBJECT_ATTRIBUTE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_OBJECT_ATTRIBUTE";"";"";
"CALC_OBJECT_FILTER";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"VIEW";"V_CALC_OBJECT_FILTER";"";"";
"CALC_OBJECT_META";"TABLE";"EC_FRMW";"VERSIONED";"";"TABLE";"V_CALC_OBJECT_META";"";"";
"CALC_OBJECT_TYPE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_OBJECT_TYPE";"";"";
"CALC_OBJ_ATTR_DB_MAPPING";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_OBJ_ATTR_DB_MAPPING";"";"";
"CALC_OBJ_TYPE_IMPL_CLS";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"VIEW";"V_CALC_OBJ_TYPE_IMPL_CLS";"";"";
"CALC_PREDEF_OBJECT_TYPE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_OBJECT_TYPE";"";"CALC_OBJ_TYPE_CATEGORY = 'PREDEFINED'";
"CALC_PRICE_BATCH_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"CALC_BATCH_LOG";"";"CLASS_NAME = 'CALC_PRICE_BATCH_LOG'";
"CALC_PRICE_FCST_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_PRICE_FCST_LOG'";
"CALC_PRICE_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_PRICE_LOG'";
