"ASSET_CALC_ATTRIBUTE";"TABLE";"EC_PROD";"EVENT";"";"TABLE";"ASSET_CALC_ATTRIBUTE";"";"";
"AUDIT_LOGIN";"TABLE";"EC_FRMW";"";"";"TABLE";"AUDIT_LOGIN";"";"";
"BALANCE";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"BALANCE";"BALANCE_VERSION";"";
"BALANCE_SETUP";"DATA";"EC_REVN";"";"BALANCE";"TABLE";"BALANCE_SETUP";"";"";
"BANK";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"BANK";"BANK_VERSION";"";
"BANK_ACCOUNT";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"BANK_ACCOUNT";"BANK_ACCOUNT_VERSION";"";
"BERTH";"OBJECT";"EC_TRAN";"";"";"TABLE";"BERTH";"BERTH_VERSION";"";
"BF_COMPONENT";"TABLE";"EC_FRMW";"NONE";"";"TABLE";"BF_COMPONENT";"";"";
"BF_COMPONENT_ACTION";"TABLE";"EC_FRMW";"NONE";"";"TABLE";"BF_COMPONENT_ACTION";"";"";
"BF_PROFILE";"TABLE";"EC_FRMW";"";"";"TABLE";"BF_PROFILE";"";"";
"BF_PROFILE_SETUP";"TABLE";"EC_FRMW";"";"";"TABLE";"BF_PROFILE_SETUP";"";"";
"BUSINESS_ACTION";"TABLE";"EC_FRMW";"";"";"TABLE";"BUSINESS_ACTION";" ";"";
"BUSINESS_FUNCTION";"TABLE";"EC_FRMW";"";"";"TABLE";"BUSINESS_FUNCTION";"";"";
"BUSINESS_UNIT";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"BUSINESS_UNIT";"BUSINESS_UNIT_VERSION";"";
"CALC_ATTRIBUTE_META";"TABLE";"EC_FRMW";"VERSIONED";"";"TABLE";"CALC_ATTRIBUTE_META";"";"";
"CALC_COLLECTION_ELEMENT";"INTERFACE";"EC_FRMW";"VERSIONED";"";"";"";"";"";
"CALC_DAY_DEF_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_DAY_DEF_LOG'";
"CALC_DAY_PROD_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_DAY_PROD_LOG'";
"CALC_FCST_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_FCST_LOG'";
"CALC_MTH_PROD_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME='CALC_MTH_PROD_LOG'";
"CALC_OBJECT_META";"TABLE";"EC_FRMW";"VERSIONED";"";"TABLE";"CALC_OBJECT_META";"";"";
"CALC_PRICE_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_PRICE_LOG'";
"CALC_PROCESS_DETAIL_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"CALC_PROCESS_DETAIL_LOG";"";"";
"CALC_PROCESS_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"CALC_PROCESS_LOG";"";"";
"CALC_REVN_LOG";"TABLE";"EC_REVN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CONTEXT like '%EC_REVN_%'";
"CALC_RULE";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"CALC_RULE";"CALC_RULE_VERSION";"";
"CALC_SALE_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_SALE_LOG'";
"CALC_SUB_DAY_PROD_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME='CALC_SUB_DAY_PROD_LOG'";
"CALC_TRAN_CP_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_TRAN_CP_LOG'";
"CALC_TRAN_GD_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_TRAN_GD_LOG'";
"CALC_TRAN_TO_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_TRAN_TO_LOG'";
"CALC_VARIABLE_META";"TABLE";"EC_FRMW";"VERSIONED";"";"VIEW";"CALC_VARIABLE_META";"";"";
"CALC_WET_GAS_EXPORT_LOG";"TABLE";"EC_TRAN";"EVENT";"";"TABLE";"ALLOC_JOB_LOG";"";"ALLOC_JOB_LOG.CLASS_NAME = 'CALC_WET_GAS_EXPORT_LOG'";
"CALENDAR";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"CALENDAR";"CALENDAR_VERSION";"";
"CALENDAR_COLLECTION";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"CALENDAR_COLLECTION";"CALENDAR_COLL_VERSION";"";
"CALENDAR_COLL_SETUP";"DATA";"EC_REVN";"";"CALENDAR";"TABLE";"CALENDAR_COLL_SETUP";"";"";
"CALENDAR_DAY";"DATA";"EC_REVN";"DAY";"CALENDAR";"TABLE";"CALENDAR_DAY";"";"";
"CAL_COLL_BUSINESS_DAY";"DATA";"EC_REVN";"DAY";"CALENDAR_COLLECTION";"VIEW";"V_CAL_COLL_BUSINESS_DAY";"";"";
"CARGO";"TABLE";"EC_PROD";"";"";"TABLE";"CARGO";"";"";
"CARGO_ACCOUNT";"TABLE";"EC_PROD";"";"";"TABLE";"ACCOUNT";"";"";
"CARGO_ACTIVITY";"TABLE";"EC_PROD";"";"";"TABLE";"CARGO_ACTIVITY_CODE";"";"";
"CARGO_AGENT";"TABLE";"EC_TRAN";"";"";"TABLE";"REPRESENTATIVE";"";"CLASS_NAME='CARGO_AGENT'";
"CARGO_ANALYSIS";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_ANALYSIS";"";"LIFTING_EVENT='LOAD'";
"CARGO_ANALYSIS_BASIC";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_ANALYSIS_ITEM";"";"ec_analysis_item.COMPONENT_NO(CARGO_ANALYSIS_ITEM.ANALYSIS_ITEM_CODE) IS NULL";
"CARGO_ANALYSIS_BASIC_ULD";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_ANALYSIS_ITEM";"";"ec_analysis_item.COMPONENT_NO(CARGO_ANALYSIS_ITEM.ANALYSIS_ITEM_CODE) IS NULL";
"CARGO_ANALYSIS_COMPONENT";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_ANALYSIS_ITEM";"";"ec_analysis_item.COMPONENT_NO(CARGO_ANALYSIS_ITEM.ANALYSIS_ITEM_CODE) IS NOT NULL";
"CARGO_ANALYSIS_COMP_ULD";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_ANALYSIS_ITEM";"";"ec_analysis_item.COMPONENT_NO(CARGO_ANALYSIS_ITEM.ANALYSIS_ITEM_CODE) IS NOT NULL";
"CARGO_ANALYSIS_UNLOAD";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_ANALYSIS";"";"LIFTING_EVENT='UNLOAD'";
"CARGO_DOCUMENT";"TABLE";"EC_TRAN";"";"";"TABLE";"V_CARGO_DOCUMENT";"";"";
"CARGO_DOC_CARGO";"TABLE";"EC_TRAN";"";"";"TABLE";"CARGO_DOCUMENT";"";"CARGO_NO IS NOT NULL";
"CARGO_DOC_TEMPLATE";"TABLE";"EC_TRAN";"";"";"TABLE";"CARGO_DOC_TEMPLATE";"";"";
"CARGO_DOC_TEMPLATE_LIST";"TABLE";"EC_TRAN";"";"";"TABLE";"CARGO_DOC_TEMPLATE_LIST";"";"";
"CARGO_INFO";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_TRANSPORT";"";"";
"CARGO_LIFTING_DELAY";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_LIFTING_DELAY";"";"";
"CARGO_LOAD_INSTRUCTION";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_TRANSPORT";"";"";
"CARGO_NOM_DETAIL";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_TRANSPORT";"";"";
"CARGO_PLANNING_NAVIGATOR";"DATA";"EC_TRAN";"";"STORAGE";"VIEW";"V_CARGO_FILTER_NAVIGATOR";"";"";
"CARGO_PRICE_LIST";"DATA";"EC_SALE";"EVENT";"PRICE_OBJECT";"TABLE";"PRODUCT_PRICE_VALUE";"";"PRODUCT_PRICE_VALUE.parcel_key is not null";
"CARGO_SHIP_INFO";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_TRANSPORT";"";"";
"CARGO_STATUS";"DATA";"EC_TRAN";"";"";"TABLE";"CARGO_TRANSPORT";"";"";
"CARGO_STATUS_MAPPING";"TABLE";"EC_TRAN";"";"";"TABLE";"CARGO_STATUS_MAPPING";"";"";
"CARGO_STOR_BATCH";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CARGO_STOR_BATCH";"";"LIFTING_EVENT = 'LOAD'";
"CARGO_STOR_BATCH_LIFTING";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CARGO_STOR_BATCH_LIFTING";"";"LIFTING_EVENT = 'LOAD'";
"CARGO_STR_BTH_ULD";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CARGO_STOR_BATCH";"";"LIFTING_EVENT = 'UNLOAD'";
"CARGO_STR_BTH_ULD_LIFT";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CARGO_STOR_BATCH_LIFTING";"";"LIFTING_EVENT = 'UNLOAD'";
"CARGO_SURVEYOR";"TABLE";"EC_TRAN";"";"";"TABLE";"REPRESENTATIVE";"";"CLASS_NAME='CARGO_SURVEYOR'";
"CARRIER";"OBJECT";"EC_PROD";"";"";"TABLE";"CARRIER";"CARRIER_VERSION";"";
"CARRIER_INSPECTION";"DATA";"EC_TRAN";"";"CARRIER";"TABLE";"CARRIER_INSPECTION";"";"";
"CHEMICAL_INJECTION";"DATA";"EC_PROD";"";"CHEM_PRODUCT";"VIEW";"V_PRODUCT_OBJECT_COMB";"";"";
"CHEM_INJECTION_STATUS";"TABLE";"EC_PROD";"";"";"TABLE";"PROD_OBJ_PERIOD_STATUS";"";"";
"CHEM_PRODUCT";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"CHEM_PRODUCT";"CHEM_PRODUCT_VERSION";"";
"CHEM_TANK";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"CHEM_TANK";"CHEM_TANK_VERSION";"";
"CHEM_TANK_PRODUCT";"DATA";"EC_PROD";"";"CHEM_TANK";"TABLE";"CHEM_TANK_PRODUCT";"";"";
"CHEM_TANK_STATUS";"DATA";"EC_PROD";"DAY";"CHEM_TANK";"TABLE";"CHEM_TANK_STATUS";"";"";
"CHEM_TANK_STATUS_DETAIL";"DATA";"EC_PROD";"DAY";"CHEM_TANK";"TABLE";"CHEM_TANK_STATUS";"";"";
"CHILLER";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"EQUIPMENT";"EQPM_VERSION";"o.CLASS_NAME='CHILLER'";
"CHOKE";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"CHOKE";"CHOKE_VERSION";"";
"CHOKE_CONVERSION";"DATA";"EC_PROD";"";"CHOKE";"TABLE";"CHOKE_CONVERSION";"";"";
"CHOKE_GL_CONVERSION";"DATA";"EC_PROD";"EVENT";"CHOKE";"TABLE";"CHOKE_GL_CONVERSION";"";"";
"CLASS";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS";"";"";
"CLASS_ACL";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS";"";"CLASS_TYPE='OBJECT' or CLASS_TYPE='INTERFACE'";
"CLASS_ATTRIBUTE";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_ATTRIBUTE";"";"";
"CLASS_ATTR_DB_MAPPING";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_ATTR_DB_MAPPING";"";"";
"CLASS_ATTR_EDITABLE";"TABLE";"EC_FRMW";"EVENT";"";"TABLE";"CLASS_ATTR_EDITABLE";"";"";
"CLASS_ATTR_PRESENTATION";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_ATTR_PRESENTATION";"";"";
"CLASS_ATTR_VALIDATION";"TABLE";"EC_FRMW";"EVENT";"";"TABLE";"CLASS_ATTR_VALIDATION";"";"";
"CLASS_DB_MAPPING";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_DB_MAPPING";"";"";
"CLASS_DEPENDENCY";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_DEPENDENCY";"";"";
"CLASS_RELATION";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_RELATION";"";"";
"CLASS_RELATION_ACL";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_RELATION";"";"ec_class.access_control_ind(FROM_CLASS_NAME)='Y'";
"CLASS_REL_DB_MAPPING";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_REL_DB_MAPPING";"";"";
"CLASS_REL_PRESENTATION";"TABLE";"EC_FRMW";"";"";"TABLE";"CLASS_REL_PRESENTATION";"";"";
"CNTR_ATTR_DIMENSION";"DATA";"EC_TRAN";"NONE";"CONTRACT";"TABLE";"CNTR_ATTR_DIMENSION";"";"";
"CNTR_ATTR_DIM_TYPE";"TABLE";"EC_TRAN";"DAY";"";"TABLE";"CNTR_ATTR_DIM_TYPE";"";"";
"CNTR_DAY_ATTRIBUTE_ALLOC";"DATA";"EC_TRAN";"DAY";"CONTRACT";"VIEW";"V_CONTRACT_ATTRIBUTE";"";"V_CONTRACT_ATTRIBUTE.time_span = 'DAY'";
"CNTR_DAY_DEL";"DATA";"EC_TRAN";"DAY";"CONTRACT";"TABLE";"CNTR_DAY_DP_DELIVERY";"";"";
"CNTR_DAY_FCST";"DATA";"EC_TRAN";"DAY";"CONTRACT";"TABLE";"CNTR_DAY_DP_FORECAST";"";"";
"CNTR_DAY_NOM";"DATA";"EC_TRAN";"DAY";"CONTRACT";"TABLE";"CNTR_DAY_DP_NOM";"";"";
"CNTR_DAY_PC_DEL";"DATA";"EC_TRAN";"DAY";"CONTRACT";"TABLE";"CNTR_DAY_DP_PC_DELIVERY";"";"";
"CNTR_DERIVED_PRICE_SETUP";"DATA";"EC_REVN";"";"PRICE_OBJECT";"TABLE";"PRICE_VALUE_SETUP";"";"";
"CNTR_GENERAL_PRICE_SETUP";"DATA";"EC_REVN";"";"CONTRACT";"TABLE";"CONTRACT_PRICE_SETUP";"";"";
"CNTR_MTH_ATTRIBUTE_ALLOC";"DATA";"EC_TRAN";"MTH";"CONTRACT";"VIEW";"V_CONTRACT_ATTRIBUTE";"";"V_CONTRACT_ATTRIBUTE.time_span = 'MTH'";
"CNTR_MTH_DEL";"DATA";"EC_TRAN";"MTH";"CONTRACT";"TABLE";"CNTR_MTH_DP_DELIVERY";"";"";
"CNTR_MTH_PC_DEL";"DATA";"EC_TRAN";"DAY";"CONTRACT";"TABLE";"CNTR_MTH_DP_PC_DELIVERY";"";"";
"CNTR_SUB_DAY_DEL";"DATA";"EC_TRAN";"1HR";"CONTRACT";"TABLE";"CNTR_SUB_DAY_DP_DELIVERY";"";"";
"CNTR_SUB_DAY_NOM";"DATA";"EC_TRAN";"1HR";"CONTRACT";"TABLE";"CNTR_SUB_DAY_DP_NOM";"";"";
"CNTR_TEMPLATE_ATTRIBUTE";"TABLE";"EC_TRAN";"";"";"TABLE";"CNTR_TEMPLATE_ATTRIBUTE";"";"";
"CNTR_YR_ATTRIBUTE_ALLOC";"DATA";"EC_TRAN";"YR";"CONTRACT";"VIEW";"V_CONTRACT_ATTRIBUTE";"";"V_CONTRACT_ATTRIBUTE.time_span = 'YR'";
"CO2_REMOVAL_UNIT";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"EQUIPMENT";"EQPM_VERSION";"o.CLASS_NAME='CO2_REMOVAL_UNIT'";
"COENT_DAY_CPY_EQTY_DATA";"DATA";"EC_PROD";"DAY";"COMMERCIAL_ENTITY";"VIEW";"V_COENT_DAY_CPY_EQUITY";"";"";
"COLLECTION_POINT";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"PRODUCTION_FACILITY";"FCTY_VERSION";"o.CLASS_NAME='COLLECTION_POINT'";
"COLLECTION_POINT_CONN_1";"TABLE";"EC_PROD";"EVENT";"";"TABLE";"OBJECT_GROUP";"";"";
"COLLECTION_POINT_CONN_2";"TABLE";"EC_PROD";"EVENT";"";"TABLE";"OBJECT_GROUP_CONN";"";"";
"COMMERCIAL_ENTITY";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"COMMERCIAL_ENTITY";"COENT_VERSION";"";
"COMPANY";"OBJECT";"EC_FRMW";"VERSIONED";"";"TABLE";"COMPANY";"COMPANY_VERSION";"o.class_name='COMPANY'";
"COMPONENT_CONSTANT";"DATA";"EC_PROD";"";"CONSTANT_STANDARD";"TABLE";"COMPONENT_CONSTANT";"";"";
"COMPONENT_SET";"TABLE";"EC_PROD";"";"";"TABLE";"COMP_SET";"";"";
"COMPONENT_SET_LIST";"TABLE";"EC_PROD";"";"";"TABLE";"COMP_SET_LIST";"";"";
"COMPRESSOR";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"EQUIPMENT";"EQPM_VERSION";"o.CLASS_NAME='COMPRESSOR'";
"CONDENSATE_SURGE_DRUM";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"EQUIPMENT";"EQPM_VERSION";"o.CLASS_NAME='CONDENSATE_SURGE_DRUM'";
"CONSTANT_STANDARD";"OBJECT";"EC_PROD";"";"";"TABLE";"CONSTANT_STANDARD";"CONSTANT_STANDARD_VERSION";"";
"CONST_STD_COMP_SUM_FAC";"DATA";"EC_PROD";"DAY";"CONSTANT_STANDARD";"TABLE";"CONST_STD_COMP_SUM_FAC";"";"";
"CONST_STD_CV_IDEAL_MASS";"DATA";"EC_PROD";"DAY";"CONSTANT_STANDARD";"TABLE";"CONST_STD_CV_IDEAL";"";"METHOD='MASS'";
"CONST_STD_CV_IDEAL_MOL";"DATA";"EC_PROD";"DAY";"CONSTANT_STANDARD";"TABLE";"CONST_STD_CV_IDEAL";"";"METHOD='MOL'";
"CONST_STD_CV_IDEAL_VOL";"DATA";"EC_PROD";"DAY";"CONSTANT_STANDARD";"TABLE";"CONST_STD_CV_IDEAL_VOL";"";"";
"CONST_STD_K_INTERPOL";"DATA";"EC_PROD";"DAY";"CONSTANT_STANDARD";"TABLE";"CONST_STD_K_INTERPOL";"";"";
"CONST_STD_VI_INTERPOL";"DATA";"EC_PROD";"";"CONSTANT_STANDARD";"TABLE";"CONST_STD_VI_INTERPOL";"";"";
"CONTRACT";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"CONTRACT";"CONTRACT_VERSION";"";
"CONTRACT_ACCOUNT";"DATA";"EC_SALE";"";"CONTRACT";"TABLE";"CONTRACT_ACCOUNT";"";"";
"CONTRACT_ACC_EVENT_TYPE";"TABLE";"EC_SALE";"EVENT";"";"TABLE";"CNTR_ACC_EVENT_TYPE";"";"";
"CONTRACT_AREA";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"CONTRACT_AREA";"CONTRACT_AREA_VERSION";"";
"CONTRACT_AREA_SETUP";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"CONTRACT_AREA_SETUP";"CNTR_AREA_SETUP_VERSION";"";
"CONTRACT_ATTRIBUTE";"DATA";"EC_TRAN";"NONE";"CONTRACT";"TABLE";"CONTRACT_ATTRIBUTE";"";"";
"CONTRACT_BANK_ACC_SETUP";"DATA";"EC_REVN";"EVENT";"CONTRACT";"TABLE";"CONTRACT_BANK_ACC_SETUP";"";"";
"CONTRACT_CUST_PARTIES";"DATA";"EC_REVN";"EVENT";"CONTRACT";"TABLE";"CONTRACT_PARTY_SHARE";"";"PARTY_ROLE='CUSTOMER'";
"CONTRACT_DEAL";"DATA";"EC_REVN";"EVENT";"CONTRACT";"TABLE";"CONTRACT_DEAL";"";"";
"CONTRACT_DOC";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"CONTRACT_DOC";"CONTRACT_DOC_VERSION";"";
"CONTRACT_GROUP";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"CALC_COLLECTION";"CALC_COLLECTION_VERSION";"o.class_name='CONTRACT_GROUP'";
"CONTRACT_GROUP_LIST";"DATA";"EC_TRAN";"";"CONTRACT_GROUP";"TABLE";"CALC_COLLECTION_ELEMENT";"";"o.class_name='CONTRACT_GROUP'";
"CONTRACT_PARTIES";"DATA";"EC_TRAN";"EVENT";"CONTRACT";"TABLE";"CONTRACT_PARTY_SHARE";"";"";
"CONTRACT_PRICE_LIST";"DATA";"EC_SALE";"EVENT";"PRICE_OBJECT";"TABLE";"PRODUCT_PRICE_VALUE";"";"ec_product_price.contract_id(product_price_value.object_id)  is not null AND PRODUCT_PRICE_VALUE.parcel_key is null";
"CONTRACT_SHIPPER_PAIR";"DATA";"EC_TRAN";"EVENT";"CONTRACT";"TABLE";"CONTRACT_SHIPPER_PAIR";"";"";
"CONTRACT_TEMPLATE";"TABLE";"EC_TRAN";"";"";"TABLE";"CONTRACT_TEMPLATE";"";"";
"CONTRACT_TEXT_ITEM";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"CONTRACT_TEXT_ITEM";"CNTR_TEXT_ITEM_VERSION";"";
"CONTRACT_VEND_PARTIES";"DATA";"EC_REVN";"EVENT";"CONTRACT";"TABLE";"CONTRACT_PARTY_SHARE";"";"PARTY_ROLE='VENDOR'";
"CONTROL_POINT";"OBJECT";"EC_FRMW";"VERSIONED";"";"TABLE";"CONTROL_POINT";"CONTROL_POINT_VERSION";"";
"CONTROL_POINT_LINK";"DATA";"EC_FRMW";"NONE";"CONTROL_POINT";"TABLE";"CONTROL_POINT_LINK";"";"";
"CONT_CDG_INSERT_MASTER";"DATA";"EC_REVN";"MTH";"CONTRACT";"VIEW";"v_cdg_master";"";"";
"CONT_CDG_OVERVIEW";"TABLE";"EC_REVN";"MTH";"";"VIEW";"v_cdg_class_basis";"";"";
"CONT_CDG_PROCESS";"TABLE";"EC_REVN";"MTH";"";"VIEW";"v_cdg_class_basis";"";"";
"CONT_DOCUMENT";"DATA";"EC_REVN";"DAY";"CONTRACT";"TABLE";"CONT_DOCUMENT";"";"";
"CONT_DOCUMENT_COMMENT";"DATA";"EC_REVN";"";"CONTRACT";"TABLE";"CONT_DOCUMENT_COMMENT";"";"";
"CONT_DOCUMENT_CUSTOMER";"DATA";"EC_REVN";"DAY";"CONTRACT";"TABLE";"CONT_DOCUMENT_COMPANY";"";"COMPANY_ID IN  (SELECT C.OBJECT_ID FROM OV_CUSTOMER C)";
