"ACTIVE_TEST_DEVICE";"LOCK_IND";-100;"/EC";"VIEWLAYER";"Y";
"ACTIVE_TEST_DEVICE";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"EcDp_Performance_lock.CheckLockProductionTest";
"ACTIVE_TEST_OBJECT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Objects active in a test definition";
"ACTIVE_TEST_OBJECT";"LABEL";-100;"/EC";"APPLICATION";"Test object";
"ACTIVE_TEST_OBJECT";"LOCK_IND";-100;"/EC";"VIEWLAYER";"Y";
"ACTIVE_TEST_OBJECT";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"EcDp_Performance_lock.CheckLockProductionTest";
"ACTIVE_WBI";"DESCRIPTION";-100;"/EC";"APPLICATION";"Includes the object code and name for the active well bore intervals";
"ACTIVE_WBI";"LABEL";-100;"/EC";"APPLICATION";"Well bore intervals on test";
"ACTIVE_WBI";"LOCK_IND";-100;"/EC";"VIEWLAYER";"Y";
"ACTIVE_WBI";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"EcDp_Performance_lock.CheckLockProductionTest";
"ACTIVE_WELL";"DESCRIPTION";-100;"/EC";"APPLICATION";"Includes the object code and name for the active wells";
"ACTIVE_WELL";"LABEL";-100;"/EC";"APPLICATION";"Wells on test";
"ACTIVE_WELL";"LOCK_IND";-100;"/EC";"VIEWLAYER";"Y";
"ACTIVE_WELL";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"EcDp_Performance_lock.CheckLockProductionTest";
"AGA_CONSTANT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Stream AGA Analysis";
"AGA_CONSTANT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";":old.RECORD_STATUS IN ('V','A')";
"AGA_CONSTANT";"LABEL";-100;"/EC";"APPLICATION";"Stream AGA Analysis";
"AGA_CONSTANT";"LOCK_IND";-100;"/EC";"VIEWLAYER";"Y";
"AGA_CONSTANT";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"EcBp_Fluid_Analysis.checkAGAAnalysisLock";
"ALARMS";"DESCRIPTION";-100;"/EC";"APPLICATION";"Alarms";
"ALARMS";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";":old.RECORD_STATUS IN ('V','A')";
"ALARMS";"LABEL";-100;"/EC";"APPLICATION";"Alarms";
"ALLOCATEABLE_OBJECT";"LABEL";-100;"/EC";"APPLICATION";"Allocateable Object";
"ALLOC_JOB_DEFINITION";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Job Definition";
"ALLOC_JOB_DEFINITION";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";":old.RECORD_STATUS IN ('P')";
"ALLOC_JOB_DEFINITION";"LABEL";-100;"/EC";"APPLICATION";"Allocation Job Definition";
"ALLOC_JOB_PASS";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Job Pass";
"ALLOC_JOB_PASS";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"ALLOC_JOB_PASS";"LABEL";-100;"/EC";"APPLICATION";"Allocation Job Pass";
"ALLOC_NETWORK";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Network";
"ALLOC_NETWORK";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"ALLOC_NETWORK";"LABEL";-100;"/EC";"APPLICATION";"Allocation Network";
"ALLOC_NETWORK_JOB_CONN";"DESCRIPTION";-100;"/EC";"APPLICATION";"This class contains allocation network calculation job connections, which hold many-to-many relation between Allocation Network and Allocation Jobs.";
"ALLOC_NETWORK_JOB_CONN";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"ALLOC_NETWORK_JOB_CONN";"LABEL";-100;"/EC";"APPLICATION";"Alloc Network Calc Job Conn";
"ALLOC_NETWORK_LIST";"DESCRIPTION";-100;"/EC";"APPLICATION";"This class contains allocation network list, which holds a set of nodes";
"ALLOC_NETWORK_LIST";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"ALLOC_NETWORK_LIST";"LABEL";-100;"/EC";"APPLICATION";"Alloc Nework List";
