"CAPACITY_RELEASE";"DELETING";"BEFORE";"500";"DESCRIPTION";"-100";"APPLICATION";"Validates delete and cascaded delete";
"CAPACITY_RELEASE";"INSERTING";"AFTER";"200";"DESCRIPTION";"-100";"APPLICATION";"Generates an id if null";
"CAPACITY_RELEASE";"INSERTING";"AFTER";"300";"DESCRIPTION";"-100";"APPLICATION";"Instantiate the form table";
"CAPACITY_RELEASE";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Set the release status";
"CAPACITY_RELEASE";"UPDATING";"BEFORE";"400";"DESCRIPTION";"-100";"APPLICATION";"Validate updates";
"CAPACITY_REL_LOCATION";"INSERTING OR UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validate Updates";
"CAPACITY_REL_LOC_EVENT";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Generates an id if null";
"CAPACITY_REL_LOC_EVENT";"INSERTING OR UPDATING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Check date range";
"CAPACITY_REL_OTHER";"UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validate updates";
"CAPACITY_REL_PREARRANGE";"UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validate updates";
"CAPACITY_REL_RATE";"UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validate updates";
"CAPACITY_REL_RECALL";"UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validates updates";
"CAPACITY_REL_TERMS";"UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validate updates";
"CARGO_ANALYSIS";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Instantiate cargo analysis items when insert cargo analysis";
"CARGO_ANALYSIS_UNLOAD";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Instantiate cargo analysis items when insert cargo analysis";
"CARGO_FCST_STATUS";"UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Will do post validation and instantiation when cargo status changes";
"CARGO_INFO_LIGHT";"INSERTING";"AFTER";"500";"DESCRIPTION";"-100";"APPLICATION";"Instatiating the Cargo in 2nd Data section";
"CARGO_INFO_LIGHT";"INSERTING";"BEFORE";"300";"DESCRIPTION";"-100";"APPLICATION";"Set Cargo Name ";
"CARGO_INFO_LIGHT";"INSERTING OR UPDATING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Set Cargo Status ";
